"Date","Transaction","Name","Memo","Amount"
"8/27/2018","DEBIT","DEBIT PURCHASE -VISA LIQUOR BARN - HALEXINGTON   KY","Download from usbank.com. LIQUOR BARN - HALEXINGTON   KY","-63.5900"
"8/27/2018","DEBIT","DEBIT PURCHASE -VISA Amazon.com      Amzn.com/bilWA","Download from usbank.com. Amazon.com      Amzn.com/bilWA","-15.7700"
"8/27/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-20.3300"
"8/27/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-13.2300"
"8/27/2018","DEBIT","WEB AUTHORIZED PMT PL*LeinbachCompa","Download from usbank.com. PL*LeinbachCompa","-36.0300"
"8/31/2018","CREDIT","ELECTRONIC DEPOSIT Conduent Bus Svc","Download from usbank.com. Conduent Bus Svc","1577.8100"
"8/31/2018","DEBIT","DEBIT PURCHASE -VISA STARBUCKS       800-782-7282WA","Download from usbank.com. STARBUCKS       800-782-7282WA","-25.0000"
"9/4/2018","DEBIT","DEBIT PURCHASE -VISA PP*HUMBLEBUNDL H402-935-7733CA","Download from usbank.com. PP*HUMBLEBUNDL H402-935-7733CA","-12.0000"
"9/4/2018","DEBIT","DEBIT PURCHASE -VISA KROGER FUEL #872LEXINGTON   KY","Download from usbank.com. KROGER FUEL #872LEXINGTON   KY","-33.2700"
"9/4/2018","DEBIT","DEBIT PURCHASE -VISA BARNES & NOBLE #LEXINGTON   KY","Download from usbank.com. BARNES & NOBLE #LEXINGTON   KY","-16.9600"
"9/5/2018","DEBIT","WEB AUTHORIZED PMT PL*LeinbachCompa","Download from usbank.com. PL*LeinbachCompa","-775.0000"
"9/6/2018","DEBIT","DEBIT PURCHASE -VISA DELTA DENTAL OF OKEMOS      MI","Download from usbank.com. DELTA DENTAL OF OKEMOS      MI","-25.1900"
"9/6/2018","DEBIT","DEBIT PURCHASE - VISA Amazon Subscriptamzn.com/bilWA","Download from usbank.com. Amazon Subscriptamzn.com/bilWA","-3.9900"
"9/10/2018","DEBIT","DEBIT PURCHASE -VISA SUITE SOLUTIONS 419-4756538 OH","Download from usbank.com. SUITE SOLUTIONS 419-4756538 OH","-122.7700"
"9/10/2018","DEBIT","DEBIT PURCHASE -VISA STEAMGAMES.COM 4425-8899642 WA","Download from usbank.com. STEAMGAMES.COM 4425-8899642 WA","-8.9800"
"9/10/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-15.8900"
"9/10/2018","DEBIT","DEBIT PURCHASE -VISA PAYPAL *BLIZZARD402-935-7733CA","Download from usbank.com. PAYPAL *BLIZZARD402-935-7733CA","-25.0000"
"9/10/2018","DEBIT","DEBIT PURCHASE -VISA MARATHON PETRO88LEXINGTON   KY","Download from usbank.com. MARATHON PETRO88LEXINGTON   KY","-10.0000"
"9/10/2018","DEBIT","DEBIT PURCHASE -VISA ROKU CHANNEL STO816-272-8107CA","Download from usbank.com. ROKU CHANNEL STO816-272-8107CA","-10.9900"
"9/10/2018","DEBIT","DEBIT PURCHASE - VISA Spotify USA     646-8375380 NY","Download from usbank.com. Spotify USA     646-8375380 NY","-10.5900"
"9/10/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-15.9800"
"9/11/2018","DEBIT","DEBIT PURCHASE - VISA DSC*DOLLAR SHAVE866-2232780 CA","Download from usbank.com. DSC*DOLLAR SHAVE866-2232780 CA","-3.0000"
"9/12/2018","DEBIT","DEBIT PURCHASE -VISA Amazon.com      Amzn.com/bilWA","Download from usbank.com. Amazon.com      Amzn.com/bilWA","-45.4600"
"9/12/2018","DEBIT","DEBIT PURCHASE -VISA 1170 GREAT CLIPSLEXINGTON   KY","Download from usbank.com. 1170 GREAT CLIPSLEXINGTON   KY","-20.0000"
"9/12/2018","DEBIT","DEBIT PURCHASE -VISA KROGER FUEL #872LEXINGTON   KY","Download from usbank.com. KROGER FUEL #872LEXINGTON   KY","-15.0100"
"9/12/2018","DEBIT","DEBIT PURCHASE -VISA HOPCAT LEXINGTONLEXINGTON   KY","Download from usbank.com. HOPCAT LEXINGTONLEXINGTON   KY","-8.0000"
"9/13/2018","DEBIT","DEBIT PURCHASE -VISA PP*HUMBLEBUNDL H402-935-7733CA","Download from usbank.com. PP*HUMBLEBUNDL H402-935-7733CA","-1.0000"
"9/14/2018","CREDIT","ELECTRONIC DEPOSIT Conduent Bus Svc","Download from usbank.com. Conduent Bus Svc","1606.1700"
"9/17/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-9.9800"
"9/17/2018","DEBIT","DEBIT PURCHASE -VISA Amazon.com      Amzn.com/bilWA","Download from usbank.com. Amazon.com      Amzn.com/bilWA","-12.7100"
"9/17/2018","DEBIT","DEBIT PURCHASE -VISA COSTCO WHSE #115LEXINGTON   KY","Download from usbank.com. COSTCO WHSE #115LEXINGTON   KY","-56.3600"
"9/17/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-15.5300"
"9/17/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-18.0100"
"9/17/2018","DEBIT","DEBIT PURCHASE -VISA PP*HUMBLEBUNDL H402-935-7733CA","Download from usbank.com. PP*HUMBLEBUNDL H402-935-7733CA","-8.9900"
"9/17/2018","DEBIT","DEBIT PURCHASE -VISA Audible US      888-283-5051NJ","Download from usbank.com. Audible US      888-283-5051NJ","-15.8500"
"9/17/2018","DEBIT","DEBIT PURCHASE - VISA HLU*Hulu 2571169HULU.COM/BILCA","Download from usbank.com. HLU*Hulu 2571169HULU.COM/BILCA","-5.9900"
"9/17/2018","DEBIT","DEBIT PURCHASE -VISA IKEA WEST CHESTEWEST CHESTEROH","Download from usbank.com. IKEA WEST CHESTEWEST CHESTEROH","-22.2400"
"9/17/2018","DEBIT","DEBIT PURCHASE -VISA HONEYWOOD RESTAULEXINGTON   KY","Download from usbank.com. HONEYWOOD RESTAULEXINGTON   KY","-110.0000"
"9/17/2018","DEBIT","DEBIT PURCHASE -VISA WHOLEFDS LXG#105LEXINGTON   KY","Download from usbank.com. WHOLEFDS LXG#105LEXINGTON   KY","-19.0700"
"9/17/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-27.5400"
"9/17/2018","DEBIT","WEB AUTHORIZED PMT DEPT EDUCATION","Download from usbank.com. DEPT EDUCATION","-98.5300"
"9/18/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-5.2500"
"9/18/2018","DEBIT","DEBIT PURCHASE -VISA PP*HUMBLEBUNDL H402-935-7733CA","Download from usbank.com. PP*HUMBLEBUNDL H402-935-7733CA","-15.0000"
"9/20/2018","DEBIT","DEBIT PURCHASE -VISA AMZN Install*MT9AMZN.COM/BILWA","Download from usbank.com. AMZN Install*MT9AMZN.COM/BILWA","-28.6000"
"9/20/2018","DEBIT","DEBIT PURCHASE -VISA OFFICE DEPOT #11800-463-3768OH","Download from usbank.com. OFFICE DEPOT #11800-463-3768OH","-169.5900"
"9/20/2018","DEBIT","DEBIT PURCHASE -VISA LEXPARK WEB     859-231-7275KY","Download from usbank.com. LEXPARK WEB     859-231-7275KY","-50.0000"
"9/20/2018","DEBIT","DEBIT PURCHASE -VISA KY VEH REG RENEWunknown     KY","Download from usbank.com. KY VEH REG RENEWunknown     KY","-138.1400"
"9/21/2018","DEBIT","DEBIT PURCHASE -VISA Amazon.com*MT33BAmzn.com/bilWA","Download from usbank.com. Amazon.com*MT33BAmzn.com/bilWA","-61.4700"
"9/21/2018","DEBIT","DEBIT PURCHASE -VISA Amazon.com*MT6LZAmzn.com/bilWA","Download from usbank.com. Amazon.com*MT6LZAmzn.com/bilWA","-8.3500"
"9/21/2018","DEBIT","DEBIT PURCHASE -VISA PAYPAL *BLIZZARD402-935-7733CA","Download from usbank.com. PAYPAL *BLIZZARD402-935-7733CA","-14.9900"
"9/24/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-2.4900"
"9/24/2018","DEBIT","DEBIT PURCHASE -VISA SAMS CLUB #8188 LEXINGTON   KY","Download from usbank.com. SAMS CLUB #8188 LEXINGTON   KY","-44.8800"
"9/24/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #407     LEXINGTON   KY","Download from usbank.com. KROGER #407     LEXINGTON   KY","-6.7000"
"9/24/2018","DEBIT","DEBIT PURCHASE -VISA STARBUCKS       800-782-7282WA","Download from usbank.com. STARBUCKS       800-782-7282WA","-25.0000"
"9/24/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #407     LEXINGTON   KY","Download from usbank.com. KROGER #407     LEXINGTON   KY","-40.9000"
"9/24/2018","DEBIT","DEBIT PURCHASE -VISA KROGER FUEL #840LEXINGTON   KY","Download from usbank.com. KROGER FUEL #840LEXINGTON   KY","-46.2200"
"9/24/2018","DEBIT","DEBIT PURCHASE - VISA PAYPAL *MUMBLEBO402-935-7733CA","Download from usbank.com. PAYPAL *MUMBLEBO402-935-7733CA","-2.1900"
"9/24/2018","DEBIT","DEBIT PURCHASE -VISA BLUE GRASS ENERG888-5464243 KY","Download from usbank.com. BLUE GRASS ENERG888-5464243 KY","-74.8900"
"9/24/2018","DEBIT","DEBIT PURCHASE -VISA PAYPAL *CRUNCHYR402-935-7733CA","Download from usbank.com. PAYPAL *CRUNCHYR402-935-7733CA","-6.9500"
"9/24/2018","DEBIT","ELECTRONIC WITHDRAWAL PARK FCU","Download from usbank.com. PARK FCU","-199.0900"
"9/25/2018","DEBIT","DEBIT PURCHASE -VISA ROKU FOR HBO    816-272-8107CA","Download from usbank.com. ROKU FOR HBO    816-272-8107CA","-14.9900"
"9/28/2018","CREDIT","ELECTRONIC DEPOSIT Conduent Bus Svc","Download from usbank.com. Conduent Bus Svc","1765.1900"
"9/28/2018","DEBIT","DEBIT PURCHASE -VISA APPLIANCE WAREHO972-4169511 TX","Download from usbank.com. APPLIANCE WAREHO972-4169511 TX","-37.0500"
"9/28/2018","DEBIT","WEB AUTHORIZED PMT CAPITAL ONE","Download from usbank.com. CAPITAL ONE","-7.0000"
"10/1/2018","DEBIT","DEBIT PURCHASE -VISA Amazon.com*MT3MEAmzn.com/bilWA","Download from usbank.com. Amazon.com*MT3MEAmzn.com/bilWA","-42.3800"
"10/1/2018","DEBIT","DEBIT PURCHASE -VISA PP*HUMBLEBUNDL H402-935-7733CA","Download from usbank.com. PP*HUMBLEBUNDL H402-935-7733CA","-12.0000"
"10/1/2018","DEBIT","DEBIT PURCHASE - VISA EA *ORIGIN.COM  help.ea.com CA","Download from usbank.com. EA *ORIGIN.COM  help.ea.com CA","-63.5900"
"10/1/2018","DEBIT","DEBIT PURCHASE -VISA AMZN Mktp US*MT4Amzn.com/bilWA","Download from usbank.com. AMZN Mktp US*MT4Amzn.com/bilWA","-37.9700"
"10/1/2018","DEBIT","DEBIT PURCHASE -VISA Amazon.com*MT8EXAmzn.com/bilWA","Download from usbank.com. Amazon.com*MT8EXAmzn.com/bilWA","-6.6700"
"10/3/2018","DEBIT","DEBIT PURCHASE -VISA PAYPAL *NBCSPORT402-935-7733CT","Download from usbank.com. PAYPAL *NBCSPORT402-935-7733CT","-49.9900"
"10/3/2018","DEBIT","WEB AUTHORIZED PMT PL*LeinbachCompa","Download from usbank.com. PL*LeinbachCompa","-780.9900"
"10/9/2018","DEBIT","DEBIT PURCHASE -VISA DELTA DENTAL OF OKEMOS      MI","Download from usbank.com. DELTA DENTAL OF OKEMOS      MI","-25.1900"
"10/9/2018","DEBIT","DEBIT PURCHASE - VISA Amazon Subsc*MT7amzn.com/bilWA","Download from usbank.com. Amazon Subsc*MT7amzn.com/bilWA","-3.9900"
"10/9/2018","DEBIT","DEBIT PURCHASE -VISA PP*HUMBLEBUNDL H402-935-7733CA","Download from usbank.com. PP*HUMBLEBUNDL H402-935-7733CA","-12.0000"
"10/9/2018","DEBIT","DEBIT PURCHASE -VISA Amazon.com*MT886Amzn.com/bilWA","Download from usbank.com. Amazon.com*MT886Amzn.com/bilWA","-20.9100"
"10/9/2018","DEBIT","DEBIT PURCHASE - VISA Spotify USA     646-8375380 NY","Download from usbank.com. Spotify USA     646-8375380 NY","-10.5900"
"10/9/2018","DEBIT","WEB AUTHORIZED PMT CHASE CREDIT CRD","Download from usbank.com. CHASE CREDIT CRD","-200.0000"
"10/9/2018","DEBIT","WEB AUTHORIZED PMT CHASE CREDIT CRD","Download from usbank.com. CHASE CREDIT CRD","-300.0000"
"10/9/2018","DEBIT","WEB AUTHORIZED PMT VENMO","Download from usbank.com. VENMO","-2500.0000"
"10/10/2018","DEBIT","DEBIT PURCHASE -VISA AMZN Mktp US*MT1Amzn.com/bilWA","Download from usbank.com. AMZN Mktp US*MT1Amzn.com/bilWA","-14.9900"
"10/10/2018","DEBIT","DEBIT PURCHASE -VISA AMZN Mktp US*MT1Amzn.com/bilWA","Download from usbank.com. AMZN Mktp US*MT1Amzn.com/bilWA","-8.7300"
"10/10/2018","DEBIT","DEBIT PURCHASE -VISA AMZN MKTP US*MT6AMZN.COM/BILWA","Download from usbank.com. AMZN MKTP US*MT6AMZN.COM/BILWA","-8.9900"
"10/11/2018","DEBIT","DEBIT PURCHASE -VISA PP*HUMBLEBUNDL H402-935-7733CA","Download from usbank.com. PP*HUMBLEBUNDL H402-935-7733CA","-8.0000"
"10/11/2018","DEBIT","DEBIT PURCHASE -VISA USA*AVI FOOD SYSWARREN      OH","Download from usbank.com. USA*AVI FOOD SYSWARREN      OH","-1.0000"
"10/11/2018","DEBIT","DEBIT PURCHASE -VISA 1170 GREAT CLIPSLEXINGTON   KY","Download from usbank.com. 1170 GREAT CLIPSLEXINGTON   KY","-20.0000"
"10/11/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-5.5800"
"10/12/2018","CREDIT","ELECTRONIC DEPOSIT Conduent Bus Svc","Download from usbank.com. Conduent Bus Svc","1687.2200"
"10/12/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-24.2000"
"10/12/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-34.9700"
"10/15/2018","DEBIT","DEBIT PURCHASE -VISA APPLIANCE WAREHO972-4169511 TX","Download from usbank.com. APPLIANCE WAREHO972-4169511 TX","-52.0500"
"10/15/2018","DEBIT","DEBIT PURCHASE -VISA VIOC 040022     LEXINGTON   KY","Download from usbank.com. VIOC 040022     LEXINGTON   KY","-114.5400"
"10/15/2018","DEBIT","DEBIT PURCHASE -VISA AT HOME STORE #2LEXINGTON   KY","Download from usbank.com. AT HOME STORE #2LEXINGTON   KY","-4.2300"
"10/15/2018","DEBIT","DEBIT PURCHASE -VISA ROSS STORES #173LEXINGTON   KY","Download from usbank.com. ROSS STORES #173LEXINGTON   KY","-11.6500"
"10/15/2018","DEBIT","DEBIT PURCHASE -VISA AMZN Mktp US*M85Amzn.com/bilWA","Download from usbank.com. AMZN Mktp US*M85Amzn.com/bilWA","-14.3300"
"10/15/2018","DEBIT","DEBIT PURCHASE - VISA HLU*Hulu 2571169HULU.COM/BILCA","Download from usbank.com. HLU*Hulu 2571169HULU.COM/BILCA","-5.9900"
"10/15/2018","DEBIT","DEBIT PURCHASE -VISA SAMS CLUB #8188 LEXINGTON   KY","Download from usbank.com. SAMS CLUB #8188 LEXINGTON   KY","-38.8700"
"10/15/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-2.4900"
"10/15/2018","DEBIT","DEBIT PURCHASE -VISA Audible US      888-283-5051NJ","Download from usbank.com. Audible US      888-283-5051NJ","-15.8500"
"10/16/2018","DEBIT","DEBIT PURCHASE -VISA USA*AVI FOOD SYSWARREN      OH","Download from usbank.com. USA*AVI FOOD SYSWARREN      OH","-0.9500"
"10/16/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-23.1600"
"10/16/2018","DEBIT","WEB AUTHORIZED PMT DEPT EDUCATION","Download from usbank.com. DEPT EDUCATION","-98.5300"
"10/17/2018","DEBIT","DEBIT PURCHASE -VISA AMZN Mktp US*MT1Amzn.com/bilWA","Download from usbank.com. AMZN Mktp US*MT1Amzn.com/bilWA","-27.9900"
"10/17/2018","DEBIT","DEBIT PURCHASE -VISA KROGER FUEL #872LEXINGTON   KY","Download from usbank.com. KROGER FUEL #872LEXINGTON   KY","-37.5300"
"10/19/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-24.2500"
"10/22/2018","DEBIT","DEBIT PURCHASE -VISA AMZN Install*M80AMZN.COM/BILWA","Download from usbank.com. AMZN Install*M80AMZN.COM/BILWA","-22.0000"
"10/22/2018","DEBIT","DEBIT PURCHASE - VISA STEAMGAMES.COM  425-889-9642WA","Download from usbank.com. STEAMGAMES.COM  425-889-9642WA","-19.9900"
"10/23/2018","DEBIT","DEBIT PURCHASE - VISA PAYPAL *MUMBLEBO402-935-7733CA","Download from usbank.com. PAYPAL *MUMBLEBO402-935-7733CA","-2.1900"
"10/24/2018","DEBIT","DEBIT PURCHASE -VISA BLUE GRASS ENERG888-5464243 KY","Download from usbank.com. BLUE GRASS ENERG888-5464243 KY","-93.9000"
"10/24/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #721     LEXINGTON   KY","Download from usbank.com. KROGER #721     LEXINGTON   KY","-11.6200"
"10/24/2018","DEBIT","ELECTRONIC WITHDRAWAL PARK FCU","Download from usbank.com. PARK FCU","-199.0900"
"10/25/2018","DEBIT","DEBIT PURCHASE -VISA ROKU FOR HBO    816-272-8107CA","Download from usbank.com. ROKU FOR HBO    816-272-8107CA","-14.9900"
"10/26/2018","CREDIT","ELECTRONIC DEPOSIT Conduent Bus Svc","Download from usbank.com. Conduent Bus Svc","1668.4500"
"10/29/2018","DEBIT","DEBIT PURCHASE -VISA STARBUCKS STORE LEXINGTON   KY","Download from usbank.com. STARBUCKS STORE LEXINGTON   KY","-4.2900"
"10/29/2018","DEBIT","DEBIT PURCHASE -VISA STEAMGAMES.COM 4425-8899642 WA","Download from usbank.com. STEAMGAMES.COM 4425-8899642 WA","-15.8900"
"10/29/2018","DEBIT","DEBIT PURCHASE -VISA JetBrains Americ165-05772345CA","Download from usbank.com. JetBrains Americ165-05772345CA","-66.0400"
"10/29/2018","DEBIT","DEBIT PURCHASE -VISA KROGER #407     LEXINGTON   KY","Download from usbank.com. KROGER #407     LEXINGTON   KY","-44.0600"
"10/29/2018","DEBIT","DEBIT PURCHASE -VISA SUPER QUIK  9   ASHLAND     KY","Download from usbank.com. SUPER QUIK  9   ASHLAND     KY","-16.0000"
"10/30/2018","DEBIT","DEBIT PURCHASE -VISA STARBUCKS       800-782-7282WA","Download from usbank.com. STARBUCKS       800-782-7282WA","-25.0000"
"11/1/2018","DEBIT","DEBIT PURCHASE -VISA KROGER FUEL #872LEXINGTON   KY","Download from usbank.com. KROGER FUEL #872LEXINGTON   KY","-35.7700"
"11/2/2018","DEBIT","DEBIT PURCHASE -VISA 1170 GREAT CLIPSLEXINGTON   KY","Download from usbank.com. 1170 GREAT CLIPSLEXINGTON   KY","-20.0000"
"11/2/2018","DEBIT","WEB AUTHORIZED PMT PL*LeinbachCompa","Download from usbank.com. PL*LeinbachCompa","-819.9200"
